"locus_tag","gene_name","function","logFC","logCPM","PValue","q.value","UniprotID"
"ABUW_3676","tniC","transposition helper protein C",-3.91066731612843,2.3543525947577,0.141777447146618,0.859633558125512,"no data"
"ABUW_3677","tniB","transposition protein B",-2.64799155256969,2.00462153746236,0.574966991328491,1,"no data"
"ABUW_3678","tniA","transposase protein A",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_3681","ABUW_3681","class II aldolase/adducin domain protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000845026.1"
"ABUW_3683","ABUW_3683","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000975212.1"
"ABUW_3684","ABUW_3684","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000492275.1"
"ABUW_3688","ABUW_3688","hypothetical protein",-3.81750907567096,2.3446337437708,0.167600288087514,0.92770622771864,"WP_001187001.1"
"ABUW_3689","fadD","long-chain-fatty-acid--CoA ligase",-5.41931895343652,3.10861311531436,0.0241138905666358,0.461684843305377,"no data"
"ABUW_3690","parC","DNA topoisomerase IV, A subunit",3.68804986872869,7.47304833944372,0.00344238134437525,0.12168417775466,"WP_000202252.1"
"ABUW_3691","ABUW_3691","major facilitator superfamily MFS_1",-1.02370774923001,4.28054981283249,0.315523621264102,1,"WP_000366687.1"
"ABUW_3692","ABUW_3692","hypothetical protein",-3.02302114057013,2.07668969307027,0.500635399121533,1,"WP_000927792.1"
"ABUW_3693","ABUW_3693","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000193999.1"
"ABUW_3694","ABUW_3694","protein YegH",-2.66815201489759,2.02866003665375,0.500635399121533,1,"WP_000575778.1"
"ABUW_3697","ABUW_3697","inner membrane transport protein YieO",-4.88707830365594,2.80842311871493,0.0351047754036736,0.561676406458778,"no data"
"ABUW_3698","ABUW_3698","putative lysozyme",4.38702007696377,4.38383332899576,0.0195219699986394,0.41474238861984,"WP_000163491.1"
"ABUW_3699","dinP","DNA polymerase IV",-3.11159600762235,4.37620554867596,0.00192104353302633,0.0810421608177374,"no data"
"ABUW_3702","ABUW_3702","hypothetical protein",-2.66815201489759,2.02866003665375,0.500635399121533,1,"WP_000291528.1"
"ABUW_3703","ABUW_3703","radical SAM N-terminal domain protein",1.44937520508434,9.686465824399,0.171957431811006,0.940198907743632,"WP_000102054.1"
"ABUW_3704","ABUW_3704","glyceropghosphoryl diester phosphodiesterase",-3.52016763349988,2.21702789230078,0.269193494733754,1,"WP_000039488.1"
"ABUW_3708","ABUW_3708","transglycosylase SLT domain protein",-3.46996399487712,6.10718440185062,0.000264090918985287,0.0181301567933394,"WP_000667181.1"
"ABUW_3709","cysK","cysteine synthase A",-4.69519681631099,2.71008844138831,0.0554832849967159,0.689571336890102,"WP_000063934.1"
"ABUW_3710","ABUW_3710","putative acetyltransferase",2.47915015872094,12.0326416306527,0.0229328015918362,0.461684843305377,"WP_001159732.1"
"ABUW_3717","ABUW_3717","hypothetical protein",-2.80077219824848,2.04062523117975,0.581531520020033,1,"WP_001177948.1"
"ABUW_3722","ABUW_3722","peptidoglycan-binding LysM",-3.45023323231366,3.60236444214598,0.011494156641344,0.303882620292839,"WP_000755285.1"
"ABUW_3723","dprA","DNA protecting protein DprA",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_001991425.1"
"ABUW_3725","ABUW_3725","transporter, drug/metabolite exporter family",-3.87650419071462,2.35863163657223,0.204177926910675,1,"WP_001994180.1"
"ABUW_3727","ABUW_3727","major facilitator superfamily MFS_1",-1.47650815239268,1.8197112660932,1,1,"WP_000372838.1"
"ABUW_3728","ABUW_3728","transcriptional regulator AraC family",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000786955.1"
"ABUW_3730","ABUW_3730","lipoprotein, putative",-3.33575226186881,2.19062965168,0.270400089142138,1,"WP_000757144.1"
"ABUW_3737","atpE","ATP synthase F0, C subunit",3.53672882895142,2.02243947089925,0.55251007737477,1,"WP_000424060.1"
"ABUW_3744","rhtB","homoserine/homoserine lactone efflux protein",-2.66815201489759,2.02866003665375,0.500635399121533,1,"no data"
"ABUW_3745","tyrA","melanin biosynthesis protein TyrA",-2.19113267808259,1.917990603871,0.999999999999975,1,"no data"
"ABUW_3746","sfcA","NAD-dependent malic enzyme",1.47589000764425,9.21698109569465,0.245575678095558,1,"no data"
"ABUW_3749","ABUW_3749","glutathione S-transferase",-6.04439599314806,3.5092346647233,0.00293800679131347,0.106327864828487,"WP_000626445.1"
"ABUW_3751","ABUW_3751","pirin domain protein",-1.47650815239268,1.8197112660932,1,1,"WP_000069633.1"
"ABUW_3752","ABUW_3752","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000809283.1"
"ABUW_3753","ABUW_3753","putative transcriptional regulator",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_001249720.1"
"ABUW_3754","ABUW_3754","putative adenylyltransferase",-2.19186783462656,1.93057900459029,0.999999999999975,1,"WP_001279062.1"
"ABUW_3756","ABUW_3756","hypothetical protein",-2.66741811599824,2.01665860795898,0.500635399121533,1,"WP_169518027.1"
"ABUW_3760","ABUW_3760","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000677531.1"
"ABUW_3761","ABUW_3761","ParA family protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000957990.1"
"ABUW_3762","sirB","invasion protein expression up-regulator",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_3765","ABUW_3765","",-2.30845316546514,3.43338790503111,0.0703463577177581,0.698781864648296,"no data"
"ABUW_3767","ABUW_3767","NAD dependent epimerase/dehydratase family",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000247733.1"
"ABUW_3768","ABUW_3768","hypothetical protein",-2.19152274689086,1.92567911061611,0.999999999999975,1,"WP_000191851.1"
"ABUW_3769","ABUW_3769","polyketide cyclase/dehydrase family",-4.19598227834761,2.47711717762079,0.103945778388908,0.828315723780051,"WP_000256252.1"
"ABUW_3770","ABUW_3770","amino acid adenylation",-4.03117757001933,2.41099863555517,0.186888962921441,1,"WP_001060991.1"
"ABUW_3772","ABUW_3772","acyl-CoA dehydrogenase",-3.73383740892858,2.28950348802291,0.139922018906009,0.859633558125512,"WP_002042366.1"
"ABUW_3775","ABUW_3775","hypothetical protein",-2.60739932270065,1.99055417797053,0.547483797422189,1,"WP_000253661.1"
"ABUW_3776","cepI","homoserine lactone synthase",-2.25125056550004,1.94313126407536,0.999999999999992,1,"no data"
"ABUW_3777","ABUW_3777","shikimate transporter",-1.47650815239268,1.8197112660932,1,1,"WP_001193286.1"
"ABUW_3779","ABUW_3779","short-chain enoyl-CoA hydratase",-1.47650815239268,1.8197112660932,1,1,"WP_001198691.1"
"ABUW_3780","ABUW_3780","acyl-CoA dehydrogenase",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001160766.1"
"ABUW_3781","ABUW_3781","acetyl-coenzyme A synthetase",-1.47650815239268,1.8197112660932,1,1,"WP_000969576.1"
"ABUW_3782","mmsB","3-hydroxyisobutyrate dehydrogenase",-2.66599686960331,1.99525067589503,0.999999999999975,1,"WP_001017291.1"
"ABUW_3783","mmsA1","methylmalonate-semialdehyde dehydrogenase",-2.66634068692184,1.99993980282557,0.500635399121533,1,"no data"
"ABUW_3784","ABUW_3784","transcriptional regulator, LysR family",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000861801.1"
"ABUW_3785","cycA1","D-serine/D-alanine/glycine transporter",-2.60771368315317,1.99055417797053,0.547093814708817,1,"no data"
"ABUW_3786","cycA2","D-serine/D-alanine/glycine transporter",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_3787","ABUW_3787","endoribonuclease L-PSP family protein",-2.66815201489759,2.02866003665375,0.500635399121533,1,"WP_000071347.1"
"ABUW_3788","dadX","alanine racemase",-2.19078776384674,1.91307375918052,0.999999999999975,1,"no data"
"ABUW_3789","dadA2","D-amino acid dehydrogenase small subunit",-4.73542055665771,2.72700598872552,0.0457220085822495,0.608574471967827,"no data"
"ABUW_3790","lrp","leucine-responsive regulatory protein",-2.64798639790148,2.00462153746236,0.574997451483088,1,"no data"
"ABUW_3791","ABUW_3791","hypothetical protein",-2.66707404668649,2.01199329210572,0.999999999999975,1,"WP_000051112.1"
"ABUW_3792","ABUW_3792","TonB-dependent siderophore receptor",-2.32872324631175,2.90982473464252,0.148108674724715,0.864063893407055,"WP_001216145.1"
"ABUW_3794","ABUW_3794","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001078191.1"
"ABUW_3795","ABUW_3795","pseudogene",-2.64805308732634,2.00462153746236,0.574604043643473,1,"WP_001130504.1"
"ABUW_3796","ABUW_3796","hypothetical protein",-0.660113810587543,2.29631215534786,0.627361705370358,1,"WP_000428563.1"
"ABUW_3798","ABUW_3798","short-chain dehydrogenase/reductase SDR",-1.47650815239268,1.8197112660932,1,1,"WP_001063528.1"
"ABUW_3801","ABUW_3801","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000336124.1"
"ABUW_3806","acnD","2-methylisocitrate dehydratase, Fe/S-dependent",-2.6667300577192,2.00732051655534,0.500635399121533,1,"WP_001093583.1"
"ABUW_3807","prpC","2-methylcitrate synthase",-3.08323577467229,2.12013854788729,0.527598074654319,1,"WP_000097519.1"
"ABUW_3808","prpB","methylisocitrate lyase",-2.19186783462656,1.93057900459029,0.999999999999975,1,"WP_001118924.1"
"ABUW_3809","ABUW_3809","transcriptional regulator, GntR family",-3.54859000157027,2.24252034484847,0.250953098682292,1,"WP_001153625.1"
"ABUW_3812","lldD","L-lactate dehydrogenase (cytochrome)",-2.64811955335703,2.00462153746236,0.574213405432721,1,"WP_000587286.1"
"ABUW_3816","galE","UDP-glucose 4-epimerase",-4.2209894887153,2.48994869485342,0.0996368415603311,0.828315723780051,"WP_001062902.1"
"ABUW_3818","ABUW_3818","NDP-sugar dehydrogenase",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000686120.1"
"ABUW_3819","galU","UTP-glucose-1-phosphate uridylyltransferase",-1.47650815239268,1.8197112660932,1,1,"WP_000591427.1"
"ABUW_3822","ABUW_3822","Bacterial transferase hexapeptide (three repeats) family protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000177818.1"
"ABUW_3823","ABUW_3823","putative UDP-galactose phosphate transferase (WeeH)",-1.47650815239268,1.8197112660932,1,1,"WP_000919785.1"
"ABUW_3825","ABUW_3825","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000884147.1"
"ABUW_3829","ABUW_3829","hypothetical protein",-5.17825829626788,2.96846838206085,0.0513604654979597,0.650565896307489,"no data"
"ABUW_3837","ampD","N-acetylmuramoyl-L-alanine amidase, family 2",-3.02409569181363,2.09271809116162,0.500635399121533,1,"WP_000810005.1"
"ABUW_3838","nadC","nicotinate-nucleotide diphosphorylase",-5.8301825899065,3.36669806087879,0.00745149937897028,0.235964147000725,"WP_000026926.1"
"ABUW_3840","plc2","phospholipase C, phosphocholine-specific",-4.33729355772926,2.54012311834508,0.0713312511773304,0.698781864648296,"no data"
"ABUW_3841","rph","ribonuclease PH",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001217232.1"
"ABUW_3842","ABUW_3842","fatty acid desaturase",-3.55699409868822,2.25315698210601,0.262654368874388,1,"WP_085920706.1"
"ABUW_3843","ABUW_3843","putative oxidoreductase",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000994544.1"
"ABUW_3845","ABUW_3845","transcriptional regulator, TetR family",-2.64818579742279,2.00462153746236,0.573825505304429,1,"WP_001047027.1"
"ABUW_3848","ABUW_3848","phosphoglycolate phosphatase 2",-6.79111798279377,4.050786967604,0.000186272762412098,0.01557288742644,"WP_000973871.1"
"ABUW_3849","ABUW_3849","short chain dehydrogenase",-3.73384952688006,2.28950348802291,0.139910340862761,0.859633558125512,"WP_000877608.1"
"ABUW_3853","ssuA1","aliphatic sulfonates-binding protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"no data"
"ABUW_3854","ssuA2","aliphatic sulfonates-binding protein",-2.25259071007234,1.94313126407536,1,1,"no data"
"ABUW_3855","ssuD","alkanesulfonate monooxygenase",-1.47650815239268,1.8197112660932,1,1,"WP_000689552.1"
"ABUW_3856","ssuC","aliphatic sulfonates transport permease protein SsuC",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000031022.1"
"ABUW_3860","ABUW_3860","C4-dicarboxylate transporter/malic acid transport protein",-3.90898046232972,3.92100188854234,0.00187215613434948,0.0810421608177374,"WP_000828383.1"
"ABUW_3872","ppiA","peptidyl-prolyl cis-trans isomerase",-1.4775908781485,1.83808860474376,0.999999999999975,1,"no data"
"ABUW_3875","ABUW_3875","lipoprotein, putative",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_000733015.1"
"ABUW_3876","ABUW_3876","metallo-beta-lactamase family protein",-2.19078776384674,1.91307375918052,0.999999999999975,1,"WP_000765235.1"
"ABUW_3877","ABUW_3877","putative transcriptional regulator",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000380239.1"
"ABUW_3883","ABUW_3883","transglycosylase",-2.8008391239596,2.04062523117975,0.581613637803425,1,"WP_001252448.1"
"ABUW_3889","ltrA","low temperature requirement protein LtrA",-2.53715391370087,4.2551222336172,0.00918558113390438,0.27376633967715,"no data"
"ABUW_3893","ABUW_3893","glutathionylspermidine synthase",-1.47650815239268,1.8197112660932,1,1,"WP_000823196.1"
"ABUW_3894","ABUW_3894","rieske protein",-1.47650815239268,1.8197112660932,1,1,"WP_000991559.1"
"ABUW_3896","ABUW_3896","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_4009","ABUW_4009","hypothetical protein",-7.30097999101245,4.45071853926816,6.58033871455283e-05,0.00843670732035066,"WP_000182323.1"
"ABUW_4014","ABUW_4014","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000427815.1"
"ABUW_4019","ABUW_4019","hypothetical protein",-2.25393049630696,1.94313126407536,0.999999999999995,1,"WP_001057663.1"
"ABUW_4020","ABUW_4020","hypothetical protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_000535990.1"
"ABUW_4021","ABUW_4021","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_001067227.1"
"ABUW_4023","ABUW_4023","Protein incC",-3.30934975130337,2.16000123726249,0.250953098682292,1,"WP_000724905.1"
"ABUW_4041","ABUW_4041","hypothetical protein",3.60751430054324,11.8335155185282,0.00191696166868587,0.0810421608177374,"WP_000873188.1"
"ABUW_4042","ABUW_4042","hypothetical protein",-2.19186783462656,1.93057900459029,0.999999999999975,1,"WP_000654348.1"
"ABUW_4046","ABUW_4046","hypothetical protein",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_001381192.1"
"ABUW_4047","ABUW_4047","hypothetical protein",-5.22043414301871,2.98962590266923,0.0564298879269913,0.691721206846991,"WP_000376623.1"
"ABUW_4048","sul1","dihydropteroate synthase",-2.19113267808259,1.917990603871,0.999999999999975,1,"WP_000259031.1"
"ABUW_4052","ABUW_4052","bla(GES-14)",0.207744889280211,2.40630460800811,1,1,"WP_001211000.1"
"ABUW_4053","ABUW_4053","pseudogene",-3.02482779952046,2.10423523481099,0.500635399121533,1,"no data"
"ABUW_4055","strB","Streptomycin resistance protein B",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_4059","cmlA","Chloramphenicol resistance protein",-2.19152274689086,1.92567911061611,0.999999999999975,1,"no data"
"ABUW_4060","aadB","2'-aminoglycoside nucleotidyltransferase AadB",-2.60802929914244,1.99055417797053,0.546704504440122,1,"WP_000381802.1"
"ABUW_4061","intI","IntI1 integrase",-2.19044293082581,1.90814917360387,0.999999999999975,1,"no_data;WP_000845054.1"
"ABUW_4064","ABUW_4064","hypothetical protein",-2.19044293082581,1.90814917360387,0.999999999999975,1,"no data"
"ABUW_4069","ABUW_4069","hypothetical protein",-3.41041068383419,2.20583530797914,0.318918531225175,1,"WP_000758689.1"
"ABUW_4073","ABUW_4073","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_001066685.1"
"ABUW_4074","ABUW_4074","hypothetical protein",-2.19044293082581,1.90814917360387,0.999999999999975,1,"WP_000192272.1"
"ABUW_4075","trwB","TraD",3.24268930587014,7.14771496628369,0.00626118660507556,0.202489439142869,"no data"
"ABUW_4076","trwC","TrwC protein",-1.4775908781485,1.83808860474376,0.999999999999975,1,"no data"
"ABUW_4077","ABUW_4077","hypothetical protein",-2.80090594237569,2.04062523117975,0.581695711524004,1,"WP_000261891.1"
"ABUW_4078","ABUW_4078","hypothetical protein",-2.6667300577192,2.00732051655534,0.500635399121533,1,"WP_001132522.1"
"ABUW_4086","ABUW_4086","Transposase",-1.4775908781485,1.83808860474376,0.999999999999975,1,"WP_001988464.1"
"ABUW_4087","ABUW_4087","hypothetical protein",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000422638.1"
"ABUW_4089","ABUW_4089","Transposase",-1.47650815239268,1.8197112660932,1,1,"WP_001988464.1"
"ABUW_4092","res","resolvase",-1.47650815239268,1.8197112660932,1,1,"no data"
"ABUW_4093","ABUW_4093","hypothetical protein",-3.30203925040022,2.15316721056939,0.257783783058962,1,"WP_001190813.1"
"ABUW_4094","ABUW_4094","hypothetical protein",4.00941653179225,1.96331491148822,0.383907450182826,1,"WP_001074611.1"
"ABUW_4095","ABUW_4095","Soluble lytic murein transglycosylase",-1.47685408929757,1.82489007978551,0.999999999999975,1,"WP_000568625.1"
"ABUW_4096","ABUW_4096","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_001078617.1"
"ABUW_4100","traK","conjugative transfer system protein TraK",-2.6667300577192,2.00732051655534,0.500635399121533,1,"no data"
"ABUW_4102","ABUW_4102","protein-disulfide isomerase",-1.47650815239268,1.8197112660932,1,1,"WP_000714143.1"
"ABUW_4105","traC","Type IV secretory pathway, VirB4 component",-3.32083821607395,2.18385025792311,0.260707428167785,1,"WP_000147410.1"
"ABUW_4106","ABUW_4106","hypothetical protein",-1.47650815239268,1.8197112660932,1,1,"WP_000778182.1"
"ABUW_4107","ABUW_4107","hypothetical protein",-2.6667300577192,2.00732051655534,0.500635399121533,1,"no data"
"ABUW_4109","traU","TraU family protein precursor",-2.19044293082581,1.90814917360387,0.999999999999975,1,"no data"
"ABUW_4110","trbC","conjugative transfer protein",-1.47650815239268,1.8197112660932,1,1,"WP_000733535.1"
"ABUW_4112","traF","conjugal transfer protein TraF",-3.54489058013106,2.23842957946578,0.262698758266478,1,"no data"
"ABUW_4113","ABUW_4113","hypothetical protein",-2.80091047530653,2.04062523117975,0.581701282541382,1,"WP_000644930.1"
"ABUW_4114","traH","TraH family protein",-2.19044293082581,1.90814917360387,0.999999999999975,1,"no data"
"ABUW_4115","traG","TraG domain protein",-3.52540139547874,2.2252615598953,0.27622370042013,1,"no data"
